x,y
-0.4909874269576609,0.92174625551858
-0.011950322950551207,-0.5028213130035346
-0.6757782578756885,-0.8086911545650398
-0.3770381073105028,-0.38239103656196005
0.017666875862201087,-0.9704153907324322
0.2894010092992185,-0.31838689049453583
-0.5876721579854578,-0.8283352086371267
0.5561826504568832,-0.11303322776415026
0.4358162536213022,0.1334397813626072
0.0979859734527061,-0.4790873405106578
0.4798033229751856,-0.7926836074206647
0.5962017592811004,0.8546833307470932
0.8835751288634599,-0.4403258352535013
0.17144166900967786,0.47079237590172063
-0.4516305579318536,-0.13501432162135746
0.45538153365676665,-0.0779659615036343
-0.9943383894833466,-0.14453912335483687
-1.0089646697641268,-0.23842886677915057
0.43448708140854814,-0.2591104592159882
0.3874300674401985,-0.3078079049107563
-0.45685746188955095,-0.06547865348604821
-0.5235122717425469,-0.10471633064022404
-0.5073225093386902,0.9245068367486952
0.9205870518663738,-0.44761121878441
-0.5102549225973116,0.019129264605001875
0.44596694201693304,-0.21363871068380375
-0.06391258238990716,0.9266669913068191
-0.05885812977804834,-1.0476320809657675
0.40282386505651646,0.3192971457768794
0.4956304654410191,-0.05541205666513304
0.15151131894220093,-0.9859927629964996
-1.0026552735145455,-0.23880460849382312
0.7575575101566118,-0.7558577026473013
0.3024163193785812,0.4955106627603376
0.44881563791716284,0.30394752450857726
0.06732337756262693,0.9366310512712
0.24363246980958886,0.4103047693599643
-0.5693930472493123,0.7767005124439026
0.7543019529225901,0.6449887210553936
-0.3690178077904675,-0.4117311808624995
0.2762098428478482,0.4177149819296452
-0.8923409755215884,0.313416143220034
0.19483958162282997,0.528486199769822
-0.2213985233534675,-0.4235188682529851
0.9255281349616877,0.175020525395943
-0.47945673907165376,-0.09304305787300529
0.47244823863070445,0.2195808540674314
0.9157309600611718,0.5673828453386924
-0.7117877819424844,-0.6088016492343559
0.1614319283293294,-0.4762523296106269
-0.5241344752854391,0.1164365866483078
0.5066873480207923,0.8913953514298225
0.02151786446921456,1.0523220638256348
-0.48702537173760446,0.8885903737571439
-0.2764452058020396,0.9536037147849769
0.2767345486767658,-0.48110386343108663
0.39305485995626893,-0.35496194050290497
-0.653145081698462,-0.8123128113489682
-0.7874410888678698,0.6249785199189571
-0.4116384269262387,-0.8952517963454854
0.6050344304645485,-0.8540430536315292
-0.5324209856528213,-0.12750124395814547
-0.5241526011066062,0.8756526894241459
0.07242021481502169,-0.4425573451080444
0.22272366151228618,-0.5208697557482564
0.4359797419741535,0.3478359544262604
-0.49652687601640594,0.044475223055419455
0.23118520301772963,1.0001076790908912
0.4357614675724345,0.9400356599418861
0.30432535310774445,-0.3381869265216164
1.0438931394651823,-0.20236580816498398
0.9938941985829925,0.12904852794886928
0.3473127441982572,-0.2914296458240018
-0.5102775113796885,0.8744953834581048
-0.08791409464329927,0.45495472788931896
-0.026522442070568232,0.42450425152492177
0.07435877432763185,-0.4419443152270339
-0.10142838391897525,-0.449720272820503
-0.8837562996233368,-0.42282193579373345
-0.49123527793876587,-0.2078279225354715
0.5681246819660505,-0.8482465655020758
0.4487172886189115,-0.1408855719423317
-0.2526360976569985,0.4235292026758339
-0.4441650490627982,-0.09018502714510879
0.20032699207410076,-1.0452813113255555
-0.28020641115719636,0.9276837569900761
-0.6599609331952309,-0.7171396767120022
-0.31473872392214597,0.9266486845424424
-0.944159693965418,0.43713553947952655
-0.4498735331054181,0.1778483660096122
-0.9148018724055165,-0.5280479691454978
0.08423064891824861,-1.0565800731181763
-0.024186381453742353,-0.5095508275533368
0.8954543874873718,-0.34493910301617425
0.3284364348904275,0.24975395638686623
-0.2298670815214701,-0.46750569727260094
-0.6096541943683476,-0.8088082063710557
-0.4615344167488272,0.2898314241278064
-0.4618878713925393,-0.8141262121935221
0.5116409283851354,0.008977004342608966
-0.2241302067969935,-0.43008635511212123
-0.5160239122943555,-0.014776460006265944
-0.16335021021008914,-0.5156285595794861
0.2877777268984407,-0.4005428071216913
-0.34597795274460363,-0.25752992753671494
-0.9954002721370304,0.2751373106797985
-0.2348169761325274,0.42109625376913684
0.27915739204069,-0.43341961021443887
-0.24446154598491834,0.55114416725126
-0.30888836485838567,0.30910417601000595
-0.4520944695303885,-0.2637446258692464
-0.798774224982464,0.4878825632921641
0.7641535587974849,0.6878007555734968
-0.5212328135599247,0.010239512295175552
0.16558838101031684,0.5037782467473857
0.3320037827849748,0.382837037329954
0.43786916305365436,-0.2261263032817997
-0.29645335122229566,-0.9993300476488435
-0.09443231001919636,1.0425446684195365
-0.8892591405284626,-0.4138684972036897
-0.38791642703134577,0.4157398749157057
